id_subject,control,group,group_code,id_partner,id_dyad,session,day,assistant,phrase,phrase_type,phrase_sign,phrase_number,phrase_age,answer_chequeado,phrase_order,answer_1,confidence_1,answer_dyad,answer_3,confidence_3,dialogue,no_agreement,revision,score_1,score_dyad,score_3,subject_type,age,gender,educ,religion,football,patriot,vegetarian,sport,crt_1_ans,crt_2_ans,crt_3_ans,crt_4_ans,crt_5_ans,crt_6_ans,crt_7_ans,crt_8_ans,type_dyad,heterogeneous_dyad,mixed_dyad,phrase_concordant,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,crt_8,crt_score
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,12,MV,M,0,9,V,9,V,3,V,V,3,0,0,0,1,1,1,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,0,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,2,KF,K,1,8,F,10,V,5,V,V,5,1,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,17,KV,K,1,9,V,11,F,3,F,F,3,1,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,11,MV,M,1,5,V,12,F,1,V,V,2,1,0,1,0,1,1,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,0,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,19,KV,K,1,12,V,13,F,4,F,F,4,1,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,18,KV,K,1,7,V,14,F,2,F,F,2,0,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,9,MF,M,0,5,F,15,V,4,V,V,4,0,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,0,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,10,MF,M,1,10,F,16,V,1,V,V,1,0,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,0,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,4,KF,K,0,6,F,17,V,3,V,V,3,0,0,0,0,0,0,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,1,KV,K,0,1,V,18,V,5,V,V,5,1,0,0,1,1,1,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,16,MF,M,0,6,F,19,F,5,F,F,5,0,0,0,1,1,1,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,0,0,1,1,1,1,0,0,0,0.5
85,0,Heterogeneous,1,Sin_Pareja_4,41,6,monday,Guille,15,KF,K,0,10,F,20,F,3,F,F,3,0,0,0,1,1,1,K,28,Varón,Universitario/Terciario Completo,Poco importante,Muy importante,Sí,No,3 o 4,1,3,47,15,8,1000,1050,30,MK,1,1,1,0,1,1,1,1,0,0,0,0.5
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,13,MF,M,0,7,F,1,F,5,F,F,5,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,5,MF,M,0,4,F,2,F,4,F,F,4,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,7,MV,M,0,14,V,3,V,3,V,V,3,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,6,KF,K,0,12,F,4,V,2,F,F,2,1,0,1,0,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,8,MV,M,0,2,V,5,V,3,V,V,3,0,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,20,KF,K,0,9,F,6,V,4,V,V,4,1,0,0,0,0,0,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,3,MV,M,1,0,V,7,V,3,V,V,3,0,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,14,KV,K,0,4,V,8,V,5,V,V,5,0,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,12,MV,M,0,9,V,9,F,3,F,F,3,1,0,0,0,0,0,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,2,KF,K,1,8,F,10,V,5,V,V,5,1,0,0,0,0,0,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,17,KV,K,1,9,V,11,V,3,F,F,3,1,0,1,1,0,0,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,11,MV,M,1,5,V,12,F,4,F,F,4,1,0,0,0,0,0,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,19,KV,K,1,12,V,13,F,2,V,V,3,1,0,1,0,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,18,KV,K,1,7,V,14,V,3,V,V,3,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,9,MF,M,0,5,F,15,F,2,F,F,3,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,10,MF,M,1,10,F,16,F,4,F,F,3,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,4,KF,K,0,6,F,17,V,3,F,F,3,1,0,1,0,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,1,KV,K,0,1,V,18,V,5,V,V,5,1,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,16,MF,M,0,6,F,19,F,5,F,F,5,0,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,0,1,1,1,1,1,1,1,1,1
86,0,Heterogeneous,1,[8906.08347795],42,6,monday,Fede,15,KF,K,0,10,F,20,F,4,F,F,4,0,0,0,1,1,1,K,25,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,1 o 2,2,3,47,15,8,5,50,29,MK,1,1,1,1,1,1,1,1,1,1,1,1
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,13,MF,M,0,7,F,1,V,3,F,F,3,1,0,1,0,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,5,MF,M,0,4,F,2,V,4,F,F,5,1,0,1,0,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,7,MV,M,0,14,V,3,F,2,V,F,3,1,0,0,0,1,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,6,KF,K,0,12,F,4,F,5,F,V,2,1,0,1,1,1,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,8,MV,M,0,2,V,5,V,5,V,V,5,0,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,20,KF,K,0,9,F,6,F,3,V,V,3,1,0,1,1,0,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,3,MV,M,1,0,V,7,V,3,V,V,5,0,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,14,KV,K,0,4,V,8,V,4,V,V,5,0,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,12,MV,M,0,9,V,9,V,3,F,V,3,1,0,0,1,0,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,2,KF,K,1,8,F,10,F,4,V,F,3,1,0,0,1,0,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,17,KV,K,1,9,V,11,F,4,F,F,5,1,0,0,0,0,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,11,MV,M,1,5,V,12,V,3,F,F,4,1,0,1,1,0,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,19,KV,K,1,12,V,13,V,3,V,V,5,1,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,18,KV,K,1,7,V,14,F,3,V,V,3,1,0,1,0,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,9,MF,M,0,5,F,15,V,4,F,V,3,1,0,0,0,1,0,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,10,MF,M,1,10,F,16,V,3,F,F,3,1,0,1,0,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,4,KF,K,0,6,F,17,F,4,F,F,4,1,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,1,KV,K,0,1,V,18,F,5,V,V,4,1,0,1,0,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,16,MF,M,0,6,F,19,F,2,F,F,3,0,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,1,0,1,1,0,0,0,0,0,0.25
87,0,Heterogeneous,1,[1578.26584732],42,6,monday,Fede,15,KF,K,0,10,F,20,F,5,F,F,5,0,0,0,1,1,1,M,20,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,1,3,47,20,7,17,100,15,MK,1,1,0,0,1,1,0,0,0,0,0,0.25
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,8,MV,M,0,2,V,1,V,4,V,V,4,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,10,MF,M,1,10,F,2,V,2,V,V,2,0,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,6,KF,K,0,12,F,3,F,2,F,F,2,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,2,KF,K,1,8,F,4,V,2,V,V,2,1,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,9,MF,M,0,5,F,5,V,4,V,V,4,0,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,1,KV,K,0,1,V,6,V,2,V,V,2,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,4,KF,K,0,6,F,7,V,2,F,F,2,1,0,1,0,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,15,KF,K,0,10,F,8,F,5,F,F,5,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,18,KV,K,1,7,V,9,V,3,V,V,3,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,3,MV,M,1,0,V,10,V,5,V,V,5,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,11,MV,M,1,5,V,11,V,3,V,V,3,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,5,MF,M,0,4,F,12,V,3,V,V,3,1,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,17,KV,K,1,9,V,13,V,2,V,V,2,1,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,16,MF,M,0,6,F,14,V,1,F,F,2,1,0,1,0,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,14,KV,K,0,4,V,15,F,2,F,F,2,0,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,19,KV,K,1,12,V,16,V,2,F,F,3,1,0,1,1,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,13,MF,M,0,7,F,17,F,2,F,F,2,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,20,KF,K,0,9,F,18,V,5,V,V,2,0,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,0,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,7,MV,M,0,14,V,19,F,3,F,F,3,0,0,0,0,0,0,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
88,0,Homogeneous,0,[6560.58386454],43,7,tuesday,Joaco G,12,MV,M,0,9,V,20,V,3,V,V,3,0,0,0,1,1,1,M,18,Mujer,Universitario/Terciario Incompleto,Muy importante,Nada importante,No,No,3 o 4,2,3,47,15,8,5,50,30,MM,0,0,1,1,1,1,1,1,1,1,0,0.875
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,8,MV,M,0,2,V,1,V,4,V,V,5,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,10,MF,M,1,10,F,2,V,2,V,V,3,0,0,0,0,0,0,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,6,KF,K,0,12,F,3,F,1,F,F,1,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,2,KF,K,1,8,F,4,F,3,V,V,2,1,0,1,1,0,0,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,9,MF,M,0,5,F,5,V,3,V,V,3,0,0,0,0,0,0,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,1,KV,K,0,1,V,6,V,3,V,V,4,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,4,KF,K,0,6,F,7,F,2,F,F,4,1,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,15,KF,K,0,10,F,8,F,5,F,F,5,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,18,KV,K,1,7,V,9,V,2,V,V,2,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,0,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,3,MV,M,1,0,V,10,V,4,V,V,4,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,11,MV,M,1,5,V,11,V,3,V,V,3,0,0,0,1,1,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
89,0,Homogeneous,0,[8091.75454459],43,7,tuesday,Joaco G,5,MF,M,0,4,F,12,F,3,V,F,2,1,0,0,1,0,1,M,22,Mujer,Universitario/Terciario Incompleto,Poco importante,Nada importante,No,No,3 o 4,2,3,47,20,8,5,1050,1,MM,0,0,1,1,1,1,0,1,1,0,0,0.625
